path,test_id,level,weight,model,variant,tooling,tier,score,usd,cost_estimated,total_tokens,visit_chars,visits,llm_calls,search_calls,visit_calls,tool_calls,secs,grounded
services/agent/idea_test_results/barrage24b_062_openai-gpt-4.1-nano_graph_compiled_r1.json,062,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.8666666666666666,0.001689,False,12739,45856,6,38,36,6,80,5.89,0.6666666666666666
services/agent/idea_test_results/barrage24b_062_openai-gpt-4.1-nano_graph_compiled_r2.json,062,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.9333333333333333,0.001713,False,12806,45856,6,38,36,6,80,3.87,0.8333333333333334
services/agent/idea_test_results/barrage24b_062_openai-gpt-4.1-nano_graph_compiled_r3.json,062,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.26666666666666666,0.001856,False,14095,44515,7,40,36,7,83,6.03,0.0
services/agent/idea_test_results/barrage24b_062_openai-gpt-4.1-nano_naive_rag_r1.json,062,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.0,0.00039,False,1237,0,0,2,0,0,2,3.75,0.0
services/agent/idea_test_results/barrage24b_062_openai-gpt-4.1-nano_naive_rag_r2.json,062,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.0,0.000259,False,911,0,0,2,0,0,2,2.76,0.0
services/agent/idea_test_results/barrage24b_062_openai-gpt-4.1-nano_naive_rag_r3.json,062,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.0,0.000328,False,1083,0,0,2,0,0,2,3.42,0.0
services/agent/idea_test_results/barrage24b_062_openai-gpt-4.1-nano_parametric_r1.json,062,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.3666666666666667,0.000323,False,1084,0,0,2,0,0,2,3.78,0.8333333333333334
services/agent/idea_test_results/barrage24b_062_openai-gpt-4.1-nano_parametric_r2.json,062,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.0,0.000287,False,996,0,0,2,0,0,2,3.07,0.0
services/agent/idea_test_results/barrage24b_062_openai-gpt-4.1-nano_parametric_r3.json,062,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.0,0.000243,False,885,0,0,2,0,0,2,2.57,0.0
services/agent/idea_test_results/barrage24b_062_openai-gpt-4.1-nano_sequential_react_r1.json,062,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.7,0.005623,False,51651,40452,5,28,36,5,69,13.76,0.3333333333333333
services/agent/idea_test_results/barrage24b_062_openai-gpt-4.1-nano_sequential_react_r2.json,062,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.9,0.00413,False,38011,42137,5,22,30,5,57,28.23,0.8333333333333334
services/agent/idea_test_results/barrage24b_062_openai-gpt-4.1-nano_sequential_react_r3.json,062,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.6333333333333333,0.003335,False,29815,28248,3,20,30,3,53,11.54,0.3333333333333333
services/agent/idea_test_results/barrage24b_062_openai-gpt-5-mini_graph_compiled_r1.json,062,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.014052,False,17118,45856,6,38,36,6,80,24.68,1.0
services/agent/idea_test_results/barrage24b_062_openai-gpt-5-mini_graph_compiled_r2.json,062,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.014103,False,17137,45856,6,38,36,6,80,26.25,1.0
services/agent/idea_test_results/barrage24b_062_openai-gpt-5-mini_graph_compiled_r3.json,062,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.013815,False,16914,45856,6,38,36,6,80,23.37,1.0
services/agent/idea_test_results/barrage24b_062_openai-gpt-5-mini_sequential_react_r1.json,062,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.018992,False,52058,45856,6,26,36,6,68,75.45,1.0
services/agent/idea_test_results/barrage24b_062_openai-gpt-5-mini_sequential_react_r2.json,062,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.019312,False,51854,45856,6,26,36,6,68,55.77,1.0
services/agent/idea_test_results/barrage24b_062_openai-gpt-5-mini_sequential_react_r3.json,062,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.020363,False,54329,45856,6,28,36,6,70,64.0,1.0
services/agent/idea_test_results/barrage24b_064_google-gemini-3.1-pro-preview_graph_compiled_r1.json,064,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,0.9199999999999999,0.146062,False,23636,200640,5,36,31,5,72,68.39,0.8
services/agent/idea_test_results/barrage24b_064_google-gemini-3.1-pro-preview_graph_compiled_r2.json,064,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,0.8400000000000001,0.162732,False,27946,200640,5,42,31,5,78,73.78,0.6
services/agent/idea_test_results/barrage24b_064_google-gemini-3.1-pro-preview_graph_compiled_r3.json,064,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,0.9199999999999999,0.148604,False,24357,200640,5,38,30,5,73,66.61,0.8
services/agent/idea_test_results/barrage24b_064_google-gemini-3.1-pro-preview_sequential_react_r1.json,064,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.12266,False,41060,200640,5,22,30,5,57,57.9,1.0
services/agent/idea_test_results/barrage24b_064_google-gemini-3.1-pro-preview_sequential_react_r2.json,064,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.123724,False,41242,200640,5,22,30,5,57,55.17,1.0
services/agent/idea_test_results/barrage24b_064_google-gemini-3.1-pro-preview_sequential_react_r3.json,064,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.16131,False,54805,200640,5,30,30,5,65,68.93,1.0
services/agent/idea_test_results/barrage24b_064_openai-gpt-4.1-nano_graph_r1.json,064,graph,long,openai/gpt-4.1-nano,graph,full,0,0.52,0.006224,False,57315,16682,1,8,30,1,39,60.84,1.0
services/agent/idea_test_results/barrage24b_064_openai-gpt-4.1-nano_graph_r2.json,064,graph,long,openai/gpt-4.1-nano,graph,full,0,0.52,0.006827,False,64592,76482,2,8,30,2,40,24.26,1.0
services/agent/idea_test_results/barrage24b_064_openai-gpt-4.1-nano_graph_r3.json,064,graph,long,openai/gpt-4.1-nano,graph,full,0,0.5599999999999999,0.006787,False,64146,76482,2,8,30,2,40,22.94,1.0
services/agent/idea_test_results/barrage24b_064_openai-gpt-4.1-nano_graph_compiled_r1.json,064,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,1.0,0.001965,False,14946,258692,6,36,30,6,72,14.43,1.0
services/agent/idea_test_results/barrage24b_064_openai-gpt-4.1-nano_graph_compiled_r2.json,064,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,1.0,0.002411,False,18712,276658,7,40,30,7,77,35.94,1.0
services/agent/idea_test_results/barrage24b_064_openai-gpt-4.1-nano_graph_compiled_r3.json,064,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,1.0,0.001916,False,14809,258692,6,36,30,6,72,10.42,1.0
services/agent/idea_test_results/barrage24b_064_openai-gpt-4.1-nano_naive_rag_r1.json,064,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.0,0.00034,False,1140,0,0,2,0,0,2,6.46,0.0
services/agent/idea_test_results/barrage24b_064_openai-gpt-4.1-nano_naive_rag_r2.json,064,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.5599999999999999,0.000316,False,1079,0,0,2,0,0,2,3.99,0.8
services/agent/idea_test_results/barrage24b_064_openai-gpt-4.1-nano_naive_rag_r3.json,064,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.6,0.000317,False,1081,0,0,2,0,0,2,3.91,1.0
services/agent/idea_test_results/barrage24b_064_openai-gpt-4.1-nano_parametric_r1.json,064,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.4,0.00032,False,1104,0,0,2,0,0,2,3.82,0.0
services/agent/idea_test_results/barrage24b_064_openai-gpt-4.1-nano_parametric_r2.json,064,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.6,0.000348,False,1174,0,0,2,0,0,2,4.59,1.0
services/agent/idea_test_results/barrage24b_064_openai-gpt-4.1-nano_parametric_r3.json,064,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.0,0.000421,False,1356,0,0,2,0,0,2,7.43,0.0
services/agent/idea_test_results/barrage24b_064_openai-gpt-4.1-nano_sequential_react_r1.json,064,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.76,0.005253,False,49153,291125,6,28,30,6,64,17.71,0.4
services/agent/idea_test_results/barrage24b_064_openai-gpt-4.1-nano_sequential_react_r2.json,064,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.64,0.004458,False,39930,109526,2,26,48,2,76,23.6,0.4
services/agent/idea_test_results/barrage24b_064_openai-gpt-4.1-nano_sequential_react_r3.json,064,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.76,0.005183,False,47097,218606,6,26,30,6,62,18.74,0.4
services/agent/idea_test_results/barrage24b_064_openai-gpt-5-mini_graph_compiled_r1.json,064,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,0.9199999999999999,0.020183,False,19476,258692,6,34,24,6,64,93.53,0.8
services/agent/idea_test_results/barrage24b_064_openai-gpt-5-mini_graph_compiled_r2.json,064,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,0.9199999999999999,0.016991,False,16723,200640,5,34,24,5,63,142.52,0.8
services/agent/idea_test_results/barrage24b_064_openai-gpt-5-mini_graph_compiled_r3.json,064,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,0.9199999999999999,0.022138,False,20934,200640,5,36,30,5,71,109.55,0.8
services/agent/idea_test_results/barrage24b_064_openai-gpt-5-mini_sequential_react_r1.json,064,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.01698,False,38196,200640,5,22,30,5,57,64.36,1.0
services/agent/idea_test_results/barrage24b_064_openai-gpt-5-mini_sequential_react_r2.json,064,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.019044,False,44083,200640,5,26,30,5,61,107.22,1.0
services/agent/idea_test_results/barrage24b_064_openai-gpt-5-mini_sequential_react_r3.json,064,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.019651,False,43861,200640,5,24,30,5,59,73.74,1.0
services/agent/idea_test_results/barrage24b_065_google-gemini-3.1-pro-preview_graph_compiled_r1.json,065,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,0.0,0.09078,False,11830,0,0,28,18,0,46,84.13,0.0
services/agent/idea_test_results/barrage24b_065_google-gemini-3.1-pro-preview_graph_compiled_r2.json,065,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,1.0,0.056,False,10100,129521,3,20,18,3,41,48.71,1.0
services/agent/idea_test_results/barrage24b_065_google-gemini-3.1-pro-preview_graph_compiled_r3.json,065,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,1.0,0.045504,False,9477,129521,3,22,18,3,43,43.72,1.0
services/agent/idea_test_results/barrage24b_065_google-gemini-3.1-pro-preview_sequential_react_r1.json,065,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,0.9166666666666666,0.039504,False,12097,66851,2,12,18,2,32,31.93,1.0
services/agent/idea_test_results/barrage24b_065_google-gemini-3.1-pro-preview_sequential_react_r2.json,065,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,0.9166666666666666,0.056542,False,16441,66851,2,14,18,2,34,33.39,1.0
services/agent/idea_test_results/barrage24b_065_google-gemini-3.1-pro-preview_sequential_react_r3.json,065,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,0.9166666666666666,0.056328,False,17069,66851,2,16,18,2,36,38.54,1.0
services/agent/idea_test_results/barrage24b_065_openai-gpt-4.1-nano_graph_r1.json,065,graph,long,openai/gpt-4.1-nano,graph,full,0,0.5,0.00641,False,61480,189506,4,8,10,4,22,32.4,1.0
services/agent/idea_test_results/barrage24b_065_openai-gpt-4.1-nano_graph_r2.json,065,graph,long,openai/gpt-4.1-nano,graph,full,0,0.5,0.005888,False,56309,267242,3,8,5,3,16,49.7,1.0
services/agent/idea_test_results/barrage24b_065_openai-gpt-4.1-nano_graph_r3.json,065,graph,long,openai/gpt-4.1-nano,graph,full,0,0.41666666666666663,0.005516,False,52812,71926,2,8,10,2,20,24.11,1.0
services/agent/idea_test_results/barrage24b_065_openai-gpt-4.1-nano_graph_compiled_r1.json,065,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,1.0,0.00077,False,5676,129521,3,18,12,3,33,12.31,1.0
services/agent/idea_test_results/barrage24b_065_openai-gpt-4.1-nano_graph_compiled_r2.json,065,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,1.0,0.000657,False,4652,129521,3,16,6,3,25,12.79,1.0
services/agent/idea_test_results/barrage24b_065_openai-gpt-4.1-nano_graph_compiled_r3.json,065,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,1.0,0.000915,False,6934,192191,4,20,12,4,36,14.17,1.0
services/agent/idea_test_results/barrage24b_065_openai-gpt-4.1-nano_naive_rag_r1.json,065,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.25,0.000108,False,469,0,0,2,0,0,2,1.68,0.0
services/agent/idea_test_results/barrage24b_065_openai-gpt-4.1-nano_naive_rag_r2.json,065,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.25,9.8e-05,False,443,0,0,2,0,0,2,2.22,0.0
services/agent/idea_test_results/barrage24b_065_openai-gpt-4.1-nano_naive_rag_r3.json,065,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.25,0.000158,False,592,0,0,2,0,0,2,1.97,0.0
services/agent/idea_test_results/barrage24b_065_openai-gpt-4.1-nano_parametric_r1.json,065,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.25,0.000106,False,477,0,0,2,0,0,2,1.82,0.0
services/agent/idea_test_results/barrage24b_065_openai-gpt-4.1-nano_parametric_r2.json,065,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.25,0.000107,False,481,0,0,2,0,0,2,2.02,0.0
services/agent/idea_test_results/barrage24b_065_openai-gpt-4.1-nano_parametric_r3.json,065,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.25,0.000115,False,500,0,0,2,0,0,2,1.91,0.0
services/agent/idea_test_results/barrage24b_065_openai-gpt-4.1-nano_sequential_react_r1.json,065,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,1.0,0.001009,False,8513,129521,3,10,6,3,19,7.62,1.0
services/agent/idea_test_results/barrage24b_065_openai-gpt-4.1-nano_sequential_react_r2.json,065,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.9166666666666666,0.000655,False,5398,66851,2,8,6,2,16,5.81,1.0
services/agent/idea_test_results/barrage24b_065_openai-gpt-4.1-nano_sequential_react_r3.json,065,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.9166666666666666,0.001148,False,9694,66851,2,12,12,2,26,8.52,1.0
services/agent/idea_test_results/barrage24b_065_openai-gpt-5-mini_graph_compiled_r1.json,065,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.010271,False,10415,129521,3,20,12,3,35,63.92,1.0
services/agent/idea_test_results/barrage24b_065_openai-gpt-5-mini_graph_compiled_r2.json,065,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.007056,False,7903,129521,3,18,12,3,33,45.98,1.0
services/agent/idea_test_results/barrage24b_065_openai-gpt-5-mini_graph_compiled_r3.json,065,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,0.08333333333333333,0.013056,False,11538,5119,1,24,18,1,43,227.73,0.0
services/agent/idea_test_results/barrage24b_065_openai-gpt-5-mini_sequential_react_r1.json,065,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.00654,False,12025,71970,3,12,12,3,27,26.37,1.0
services/agent/idea_test_results/barrage24b_065_openai-gpt-5-mini_sequential_react_r2.json,065,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,0.9166666666666666,0.008074,False,12865,66851,2,12,18,2,32,44.14,1.0
services/agent/idea_test_results/barrage24b_065_openai-gpt-5-mini_sequential_react_r3.json,065,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,0.9166666666666666,0.008641,False,13073,66851,2,12,18,2,32,43.04,1.0
services/agent/idea_test_results/barrage24b_066_google-gemini-3.1-pro-preview_graph_compiled_r1.json,066,integration,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,0.6333333333333333,0.094118,False,16174,76434,2,28,18,2,48,63.41,1.0
services/agent/idea_test_results/barrage24b_066_google-gemini-3.1-pro-preview_graph_compiled_r2.json,066,integration,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,0.7,0.105128,False,20079,114651,3,28,24,3,55,70.25,1.0
services/agent/idea_test_results/barrage24b_066_google-gemini-3.1-pro-preview_graph_compiled_r3.json,066,integration,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,0.7,0.112636,False,20143,114651,3,28,18,3,49,75.35,1.0
services/agent/idea_test_results/barrage24b_066_google-gemini-3.1-pro-preview_sequential_react_r1.json,066,integration,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,0.8666666666666666,0.029596,False,6778,38217,1,8,12,1,21,22.29,1.0
services/agent/idea_test_results/barrage24b_066_google-gemini-3.1-pro-preview_sequential_react_r2.json,066,integration,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,0.8666666666666666,0.040338,False,9514,38217,1,10,18,1,29,29.32,1.0
services/agent/idea_test_results/barrage24b_066_google-gemini-3.1-pro-preview_sequential_react_r3.json,066,integration,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,0.8666666666666666,0.02624,False,6425,38217,1,8,9,1,18,19.11,1.0
services/agent/idea_test_results/barrage24b_066_openai-gpt-4.1-nano_graph_r1.json,066,integration,long,openai/gpt-4.1-nano,graph,full,0,0.36666666666666664,0.003242,False,29534,8074,1,8,10,1,19,18.85,1.0
services/agent/idea_test_results/barrage24b_066_openai-gpt-4.1-nano_graph_r2.json,066,integration,long,openai/gpt-4.1-nano,graph,full,0,0.6666666666666667,0.002988,False,26555,8074,1,8,10,1,19,17.87,1.0
services/agent/idea_test_results/barrage24b_066_openai-gpt-4.1-nano_graph_r3.json,066,integration,long,openai/gpt-4.1-nano,graph,full,0,0.8666666666666666,0.00619,False,57667,40326,1,10,3,1,14,19.24,1.0
services/agent/idea_test_results/barrage24b_066_openai-gpt-4.1-nano_graph_compiled_r1.json,066,integration,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.7,0.001275,False,9703,114651,3,22,18,3,43,19.12,1.0
services/agent/idea_test_results/barrage24b_066_openai-gpt-4.1-nano_graph_compiled_r2.json,066,integration,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,1.0,0.001463,False,11432,191085,5,24,12,5,41,17.69,1.0
services/agent/idea_test_results/barrage24b_066_openai-gpt-4.1-nano_graph_compiled_r3.json,066,integration,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,1.0,0.001288,False,9783,152868,4,22,12,4,38,17.11,1.0
services/agent/idea_test_results/barrage24b_066_openai-gpt-4.1-nano_naive_rag_r1.json,066,integration,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.2,0.000118,False,471,0,0,2,0,0,2,2.21,0.0
services/agent/idea_test_results/barrage24b_066_openai-gpt-4.1-nano_naive_rag_r2.json,066,integration,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.2,0.000101,False,428,0,0,2,0,0,2,1.53,0.0
services/agent/idea_test_results/barrage24b_066_openai-gpt-4.1-nano_naive_rag_r3.json,066,integration,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.2,0.000134,False,512,0,0,2,0,0,2,2.6,0.0
services/agent/idea_test_results/barrage24b_066_openai-gpt-4.1-nano_parametric_r1.json,066,integration,long,openai/gpt-4.1-nano,parametric,parametric,0,0.2,0.000152,False,572,0,0,2,0,0,2,4.42,0.0
services/agent/idea_test_results/barrage24b_066_openai-gpt-4.1-nano_parametric_r2.json,066,integration,long,openai/gpt-4.1-nano,parametric,parametric,0,0.2,0.000136,False,532,0,0,2,0,0,2,3.53,0.0
services/agent/idea_test_results/barrage24b_066_openai-gpt-4.1-nano_parametric_r3.json,066,integration,long,openai/gpt-4.1-nano,parametric,parametric,0,0.2,0.000161,False,594,0,0,2,0,0,2,3.46,0.0
